,news_title,news_subtitle,news_article,news_url
10,"[뉴스탐험대] 스스로 공부하기, '꼭 할 것' 목록 만들어보세요",,"코로나 확자가 연일 최고치를 경신(更新)하는 가운데, 2022년도 봄학기 개학일에 등교(登校)하지 못한 학생 수가 15만여 명에 달했다. 이로 인해 또 다시 집에서 공부해야 할 상황. 그렇다면 아이들이 집에서 '스스로' 공부를 잘할 수 있는 방법은 뭘까? 자녀를 둔 엄마이자 초등학교 교 출신인 김성효 작가의 책 '초등 공부 스스로 끝까지 하는 힘'에 따르면, 우선 아이는 집에서 그날 '반드시' 해야 할 일을 일목요연하게 기록해두는 게 좋다. 일종의 의무감이 생기기 때문이다. 둘째, '혼자 할 수 있는 일'과 '엄마·아빠와 함께 할 일'을 구분할 필요도 있다. 이를 통해 자립심을 키울 수 있어서다. 셋째, 혼자 해야 할 일을 다 했을 경우 부모님에게 문자로 알린다. 엄마·아빠로부터 칭찬을 받을 수 있기 때문이다. 한편 저녁에 귀가(歸家)한 부모는 아이가 한 일을 확인한 후 '잘한 일'을 집중적으로 칭찬해주는 게 좋다. 이를 계기로 아이가 더 좋은 쪽으로 변화·성장할 수 있다. → 나만의 '스스로 공부법'을 소개해주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600845.html
11,기자들의 수다,,"▲ 백승구 편집장 어수선한 3월이에요. 새 학기가 시작됐지만 맘대로 등교(登校)할 수 없어요. 코로나 확자 수가 연일 최고치죠. 민심(民心)도 갈려 있어요. 지지하는 대선(大選) 후보에 따라서요. 나라 밖에선 러시아가 ‘못된 짓’을 하고요. 그럼에도 희망(希望)의 끈을 놓 않을 거예요. 정의가 강물처럼 흐르고, 랑과 은혜가 넘쳐날 것이라 확신하니까요. 오늘 책상 위에 있던 작은 화분에 물을 듬뿍 줬어요. 봄꽃을 기대하면서요. ‘매일 행복하지는 않지만, 행복한 일은 매일 있어!’ 영화 ‘곰돌이 푸’에 나오는 말이에요. 여러분은 가장 행복한 순간이 언제인가요. 맛있는 밥을 먹을 때? 반가운 친구와의 만남? 전쟁과 코로나로 전세계가 고통받고 있지만, 행복한 일은 매일 일어나죠. 상큼한 오렌지주스를 마시며 글을 쓰고 있는 이 순간이 행복해요. 하하하! ▲ 신승민 기자 화창한 봄날에 친구들과 만나 학교 운동장을 마음껏 뛰어놀고 싶었을 텐데…. 고약한 코로나 녀석이 또 우리를 방해했네요. 참 아쉽죠? 그래도 몸 건강이 우선이니까 방역 수칙 철저히 지키길 바라요. 인내하고 협동하면 코로나를 반드시 이길 수 있을 거예요. 우리 모두 힘냅시다! 접니다. 김 PD. 여러분 그거 아세요? 바이러스가 전염되는 것처럼 행복도 전염이 된답니다. 상대방에게 긍정적 기운으로 좋은 말 하나를 건네면 그 람은 다른 람에게도 행복한 말을 건네고, 그러다 보면 어느새 많은 람에게 행복이 전파되죠. 행복 바이러스를 전파하는 친구들이 됐으면 좋겠어요. 오늘도 행복하세요! ▲ 현기성 기자 차원재 작가님의 꽃씨 편지를 읽고 어땠나요?〈 2월 28일자 1면 〉 저는 60년간 글을 쓴 작가님의 열정을 배우고 싶어요. 여러분도 새 학기를 맞아 다양한 경험을 하고, 새로운 친구들을 만나면서 하고 싶은 일을 찾길 바라요. 일상 속에서 실천할 수 있는 작은 지혜(智慧)를 정리하면서 저 또한 많은 생각이 들었어요〈 3월 2일자 1면 〉. 우리나라 SNS 이용률이 전 세계 2위에 달한다고 해요. 저 또한 평소 소셜미디어(SNS)를 자주 이용하는 편인데요. 이번 학기엔 SNS 활동을 줄이고 책과 친해져 보는 건 어떨까요? ▲ 신현주 기자 두근거리는 새 학기! 선생님과 친구들에게 반갑게 인하느라 정신없을 거예요. 들뜬 마음은 이해하지만, 마스크는 반드시 착용해야 해요. 손 씻는 것도 잊지 말고요. 코로나가 우리를 괴롭히려고 호시탐탐(虎視眈眈) 노리고 있지만 우리는 ‘이 녀석’을 능히 물리칠 수 있답니다. 파이팅! 러시아가 우크라이나를 침공(侵攻)해 전쟁을 벌이고 있어요〈 오늘자 1면 〉. 하지만 국제회가 우크라이나를 돕겠다고 나섰어요. IMF·세계은행 등 국제기구는 물론 세계적 유명 인들과 일반인들도 함께요. 지구촌의 ‘온전한 평화’가 곧 찾아오길 바라봅니다.",http://kid.chosun.com/site/data/html_dir/2022/03/03/2022030302579.html
12,러 유명 인사 2세들도… '反戰<반전> 목소리' 높인다,,"우크라이나 침공(侵攻)을 둘러싸고 러시아 유명(有名) 인의 자녀들이 자국(自國) 대통령이 '저지른' 만행(蠻行)에 반대하는 목소리를 내기 시작했다. 지난 3일(현지 시각) 영국 데일리메일에 따르면, 블라디미르 푸틴 러시아 대통령을 보좌하는 발렌틴 유마셰프의 딸 마리아 유마셰바(19· ① )는 자신의 소셜미디어(SNS) 계정에 우크라이나 국기(國旗) 을 올리며 '전쟁은 없다'고 썼다. 그의 엄마는 푸틴 대통령을 발탁한 보리스 옐친의 딸이다. 모녀(母女)는 이번 전쟁에 '반대' 입장을 나타냈다. 푸틴 대통령과 친분이 두터운 석유 재벌 로만 아브라모비치의 자녀 소피아 아브라모비치(27 ·② )도 푸틴 대통령을 공개적으로 비판했다. 그는 ""푸틴 대통령은 대부분의 러시아인이 자신을 지지한다는 거짓말을 했다""고 지적했다. 그의 아빠 로만 아브라모비치는 영국 프리미어리그(EPL) 첼시(Chelsea)의 구단주(球團主)이기도 하다. 로만은 지난 2일 ""믿기 힘든 결정을 내렸다""며 ""우크라이나 전쟁 희생자를 위한 자선 재단을 세워 구단 매각(賣却)으로 얻은 이익을 모두 기부하겠다""고 공식 발표했다. 러시아 크렘린궁의 대변인(代辯人)인 드미트리 페스코프의 딸 옐리자베타 페스코바(24 ·③ ) 또한 SNS 게시글에 '전쟁에 반대한다'는 글을 올렸다. 그의 아빠는 2012년부터 푸틴 대통령의 입장을 대변하는 러시아 연방 공보 수석(首席)으로 일해왔다. → 전쟁에 반대하는 '한마디'를 적어서 보내주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600851.html
13,[오늘의 키워드] 버드 스트라이크(Bird Strike),조류·항공기 부딪혀 일어나는 飛行 사고,"항공기가 순항 중에 조류(鳥類)와 부딪히는 현상으로, 하늘길에서 자주 일어나는 비행 고 중 하나다. 지난 1월 4일 우리나라에서도 버드 스트라이크로 'F-35A' 전투기 〈〉 에 기체(機體) 결함이 발생, 비상착륙하는 고가 발생했다. 공군은 지난 3일 해당 고가 '독수리와의 충돌' 때문에 일어났다는 조 결과를 발표했다. 전투기와 충돌한 독수리는 왼편 날개 아래 공기 흡입구로 빨려 들어가 착륙 기어의 작동을 방해했고, 이로 인해 전투기는 바퀴를 내리지 못하고 동체착륙(胴體着陸)을 할 수밖에 없었다. 독수리의 무게는 10㎏ 정도에 불과했지만, 전투기의 무게와 빠른 비행 속도를 고려했을 때 전체 충격량은 약 30t(톤)에 달했다. 이처럼 버드 스트라이크는 항공기의 안전 운항에 차질을 주며, 대형 고로 이어질 수도 있다. → 하늘길에서 새와 비행기가 나누는 대화를 써서 보내주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600850.html
14,[뉴스탐험대] 춤추고 싸움도 하고… 바닷속 '게'의 바쁜 하루,,"깊은 바닷속에 는 '게[蟹]'는 무엇을 하며 하루를 보낼까? 영국 BBC는 지난 3일(현지 시각) 호주에 는 어부(漁夫) 앤디 버넬(Andy Burnell)이 촬영한 '바쁜 수중(水中) 속 게들'이라는 제하(題下)의 영상 〈〉 을 공개했다. 해당 영상 속에 등장하는 게들은 분주하게 움직였다. 뾰족한 집게발을 앞세워 다가오는 오징어와 가오리를 공격하고, 커다란 물고기에게 위협을 가하기도 했다. 다리를 휘저으며 동료와 빠르게 춤을 추는 듯한 모습도 담겼다. 앤디는 ""이 영상으로 람들이 '해양(海洋) 생태계'에 조금이라도 관심을 가졌으면 한다""는 소망을 전했다. → 게가 춤추는 모습을 연상해 그려 보내주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600846.html
15,[꿀BeeTV] 무인도에서 극적으로 탈출한 생존자 이야기,윤희영의 Story-telling English,어린이조선일보 인기 연재물 '윤희영의 Story-telling English'. 무인도에서 극적으로 탈출한 생존자 이야기를 바탕으로 신자영 기자에게서 실전 영어 표현을 배워볼까요? 지금 영상으로 확인하세요!,http://kid.chosun.com/site/data/html_dir/2022/03/05/2022030500568.html
16,귀중한 한 표 무효표 만들지 않으려면?,'정확한 기표 방법' 제대로 익히고 부모님께도 귀띔해 드리세요!,"제20대(代) 대통령 선거가 이틀 앞으로 다가왔어요. 지난 4~5일에는 선거일에 투표하기 어려운 유권자(有權者)들을 위해 '전(事前)투표'가 행됐는데요. 이번 선거에는 대선(大選) 후보들도 다수 출마(出馬)했고 기표(記票) 용지도 길고 복잡해서 '어디에 어떻게 기표해야 하는지' 헷갈려 하는 유권자들이 많아요. 자칫 잘못 기표하면 소중한 '한 표'가 무효표(無效票)가 된답니다. '정확한 기표 방법'을 제대로 알아두는 게 중요해요. 어린이 독자들도 어른이 되면 투표권을 행하게 되는데요. 이번 기회에 제대로 된 투표 방법을 알아두면 큰 도움이 될 겁니다. 중앙선거관리위원회가 안내한 유효표(有效票)와 무효표의 기준에 대해 상세히 살펴봅시다. ① 여러 번 기표 對 무접선 기표 첫 번째는 '여러 번 기표'한 경우와 '무접선(無接線) 기표'를 대조한 례인데요. 과 같이 한 후보의 영역(기호·당명·성명·기표란)에만 두 번 이상 중복적으로 기표한 것은 '유효표'로 인정돼요. 용지 내에서 해당 후보에 투표한다는 의를 일관되게 표시(標示)했기 때문이죠. 반면 어느 후보의 영역에도 표시하지 않고, 각 영역에 접선되지도 않은 기표는 '무효표'가 됩니다. 해당 유권자가 어떤 후보에게 투표한 것인지 분간할 수 없으니까요. ② 접선 기표 對 이중 접선 기표 두 번째 례 역시 '기표가 용지 위에 어떻게 접선되느냐'에 따라 표의 효력이 갈린다는 것을 말해줘요. 을 보면 후보 한 명의 영역에 접선된 기표와, 두 명의 영역에 '이중(二重) 접선'된 기표 례가 각각 나와 있는데요. 한 명의 영역에 접선돼 있으면 당연히 유효, 이중 접선은 무효 처리돼요. ③ 정식 용구 對 비정식 용구 투표장 안에 마련된 기표소에 들어가면 정식 기표 용구(用具)가 비치돼 있는데요. 반드시 이 정식 용구로 기표를 해야 합니다. 위쪽 례처럼 용지 내 특정 후보 영역에 표식이 일부만 찍혔더라도 정식 용구를 용한 게 명확(明確)하면 유효표가 되지만, 아무리 정확하게 기표했다 하더라도 다른 용구를 썼다면 무효가 되지요. 단, 거소(居所)투표 * 의 경우에는 비정식 용구도 허용됩니다. *거소투표: 몸이 불편해 투표소에 가서 투표할 수 없는 선거인(選擧人) 등이 자신이 머무는 병원·요양소, 자택 등에서 우편으로 투표할 수 있는 제도. ④ 인주 오염 對 정식 용지 확인 불가 기표를 하다 보면 용구의 인주(印朱)가 다른 후보 영역에 일부 묻게 되는 일이 발생할 수도 있어요. 이 같은 '인주 오염 기표'는 일종의 실수지만, 한 후보의 영역에 표식이 명확하게 찍혀 있고 '정식 투표 용지'임이 확인되면 유효 처리됩니다. 그러나 인주 오염 같은 실수가 없더라도, 투표 용지의 청인(廳印·관공서를 나타내는 도장) 부분이 완전히 찢어져 정식 투표 용지 여부를 확인할 수 없는 경우에는 무효표가 됩니다. ⑤ 앞·뒷면 기표 對 낙서 기표 투표 용지 앞면의 한 후보자 영역에 정확히 기표하고, 그 뒷면에도 기표한 경우는 유효표가 돼요. 그러나 정확히 기표하고도 용지에 문자나 특수 기호를 적는 등 일종의 '낙서'를 하면 무효표가 됩니다. 한편 기표 후 투표 용지를 반으로 접어서 투표함에 넣어도 무방하고, 코로나 확자·격리자 또한 선거일 당일 특정 시간대에 투표할 수 있다고 합니다. 그래픽·자료= 중앙선거관리위원회 홈페이지 → 기에서 언급된 '올바른 투표 방법' 중 하나를 그려서 보내주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600839.html
17,"잘 먹고 싶다면… 식사 시간의 중요성 생각하기, 덜 먹고 싶다면… 바닥 높은 '착시 밥그릇' 사용",,"아이들은 종종 식 시간이 되면 밥을 먹기 싫어서, 혹은 밥을 더 먹고 싶어서 엄마와 실랑이를 벌일 때가 있는데요. 혹시 어린 동생이 식탁에서 ""밥 먹기 싫어!""하며 투덜거리는 모습을 본 적 있나요? 지난 3일(현지 시각) 영국 일간지 '더선'에 소개된 '어린이를 위한 효과적인 식 방법'으로 문제를 해결해봐요. 로라 토마스(Laura Thomas) 식습관 전문가는 ""대부분의 부모는 자녀가 골고루 먹어야 한다는 압박감을 갖고 있다""며 ""그러나 아이에게 먹기 싫어하는 음식을 억지로 강요하면 역효과가 나타난다""고 조언합니다. 그에 따르면 ""안 먹을 거면 먹지 마!""라며 아이의 밥그릇을 빼앗거나 겁을 주는 행위는 오히려 아이의 군것질 횟수를 높일 수 있다고 해요. ""더 먹어야지!""하고 압박을 주는 것도 자제해야 합니다. 아이의 '까다로운 식습관'을 형성하는 데 영향을 끼칠 수 있기 때문이죠. 대신 자녀에게 '식 시간의 중요성'을 일깨워주라고 했어요. 아이가 정해 식 시간을 자각(自覺)하게 한 뒤, 스스로 원하는 방식의 식를 할 수 있게끔 도와주라는 뜻이죠. 이렇게 먹는 걸 힘들어 하는 친구들도 있지만, 반대로 너무 먹고 싶어서 고민인 친구들도 있어요. 과식(過食)은 몸에 좋지 않아 조심해야 하는데요. 이런 친구들에겐 '착시(錯視) 밥그릇' 〈〉 을 추천해요. 착시 밥그릇은 외관상으로 봤을 땐 일반 밥그릇과 차이가 없지만, 실은 그릇의 밑바닥 부분이 높게 올라와 일반 그릇보다 밥이 적게 담겨요. 이 그릇으로 밥을 먹으면 섭취량은 줄고 포만감은 높아다는 연구 결과가 나왔어요. 지난 3일 한국식품커뮤니케이션포럼에 따르면, 장은재 동덕여대 식품영양학과 교수가 이끄는 연구팀은 성인 여성 36명을 대상으로 밥그릇의 형태(形態)에 따른 음식 섭취량 차이를 분석했어요. 연구팀은 참여자에게 일반 밥그릇에 400g의 밥을 담았을 때와 시각적으로 비슷하게 보이게끔, 착시 밥그릇에 김치볶음밥 300g을 담아 먹도록 했어요. 그 결과 착시 밥그릇에 300g의 김치볶음밥이 담겼을 때 음식 섭취량이 더 적은 것으로 나타났어요. 람들이 착시 밥그릇을 보고 '넉넉하게 담겼구나. 충분히 먹었다'고 생각해서 자연스럽게 밥을 남긴 것이죠. 연구팀은 ""시각적 신호 때문에 실제 섭취량과 관계없이, 일반 그릇에 밥을 먹었을 때의 포만감을 느낀 것""이라고 설명했습니다. → '우리 집 최고의 밥상 메뉴'는 무엇인지 글·그림으로 알려주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/06/2022030600843.html
18,귀엽고 소중한 동물들 다신 못 볼 수도 있다고?,호주 대형 산불로 코알라마저 '멸종 위기',"산불·가뭄 등으로 멸종 위기 처한 동물들 호주를 상징하는 대표적인 동물, 바로 '코알라'죠. 그런데 요즘 이 귀여운 코알라가 멸종(滅種)될 위기에 처했다고 해요. 최근 호주 정부는 퀸즐랜드와 뉴우스웨일스주(州) 등 3개 지역에서 '취약종(脆弱種)'으로 분류해오던 코알라를 한 단계 높은 '멸종 위기종'으로 공식 지정한다고 발표했는데요. 몇 년 새 대규모 산불과 서식지 개발 등으로 인해 개체 수가 급격히 감소했기 때문이죠. 호주 정부는 ""20여 년 새 코알라 수는 절반 이하로 급감했다""며 ""현재 살아있는 코알라는 5만8000마리 정도에 불과하다""고 밝혔어요. 최근 국내에서도 동해안 산불로 산림은 물론 야생동물에게도 큰 피해가 발생할 것으로 예상되는데요. 오늘은 세계 각국의 동물이 모습을 감추게 된 원인과 '멸종 위기'에 처한 동물에 대해 알아봅시다. 동물들은 왜 라졌을까? 코알라를 비롯한 전 세계 많은 동물이 라지는 주원인으로는 산불을 비롯한 서식지 파괴, 가뭄과 질병 등이 꼽힙니다. 특히 호주의 경우, 지난 2019년 9월부터 2020년 3월까지 남동부 뉴우스웨일스주에서 서울 면적의 80배에 달하는 4만8000㎢의 숲이 불에 탔어요. 코알라의 서식지도 이로 인해 모두 소실됐죠. 세계자연기금(WWF)은 이 화재로 30억 마리의 야생동물이 죽거나 서식지를 잃고, 야생 코알라 6만 마리 이상이 죽거나 다친 것으로 추정하고 있어요. 산불을 일으킨 가뭄처럼, 동물들의 개체 수가 줄어든 가장 큰 이유는 '기후 변화' 때문이에요. 호주의 경우 1910년 이후 평균 기온이 1.44℃ 올랐어요. 기후 변화는 각국의 동물 서식지를 더 건조하고 뜨겁게 만든답니다. 기후 변화로 발생하는 자연재해는 동물의 스트레스를 높이기 때문에 이들의 면역력 저하에도 큰 영향을 미치죠. 스트레스가 만병의 근원이라는 말이 있듯, 동물에게도 스트레스는 치명적이랍니다. 일부 과학자는 기후 변화가 산불과 가뭄을 악화시키고, 코알라의 주식(主食)인 유칼립투스 잎의 질을 떨어뜨릴 것이라고 경고하기도 했어요. 북극곰의 서식지 또한 지구온난화로 빠르게 녹고 있어요. 현재 북극의 평균 기온 상승률은 지구 전체보다 2배 이상 높다고 알려졌어요. 뜨거워지는 지구로 인해 수온(水溫)이 상승하고, 여름철 북극 해빙(海氷)의 총크기 또한 1970년대 후반보다 오늘날 절반가량 줄어들었죠. 빙하가 녹고 바닷물이 열팽창(熱膨脹)하면서 해수면(海水面)은 해마다 약 3㎜씩 상승하고 있어요. 세계자연보전연맹(IUCN)은 북극곰 생존의 가장 큰 위협으로 '기후 변화로 인한 해빙 손실'을 꼽았어요. 북극곰은 추운 날씨를 견디기에 충분한 고열량의 먹이를 먹어야 하는데, 지구온난화로 냥에 어려움을 겪고 있다는 말이죠. 판다·북극곰·남방큰돌고래의 눈물 IUCN이 지정한 적색 목록(Red List)을 보면, 멸종에도 '급'이 나뉘어 있는 걸 확인할 수 있어요. 모든 종은 소중하지만 다른 동물에 비해 보호가 시급한 종이 있다면, 특정 생물에 집중할 필요가 있기 때문이에요. IUCN은 적색 목록에 50년이 넘는 기간 동안 14만여 종의 생물을 등록하고 있어요. 분류한 종은 멸종 위험도 순서대로 ▲절멸(EX) ▲야생 절멸(EW) ▲위급(CR) ▲위기(EN) ▲취약(VU) ▲준위협(NT) ▲최소 관심(LC) ▲정보 부족(DD) ▲미평가(NE)로 구분됩니다. 그중에서도 특히 보호와 관심이 필요한 위급·위기·취약 3개 분류는 '위협 분류(Threatened Categories)'라는 대분류에 해당해요. 준위협종은 당장 멸종 위기에 직면하 않았지만, 곧 위협이 찾아올 수 있어 관심이 크게 필요한 종이랍니다. 코알라 외에 멸종 위기종으로 분류된 대표적 포유류로 북극곰이 있어요. 먹이슬 최상위에 존재하는 지상 '최대'의 육식 동물로, 북극 생태계의 균형을 유지하는 데 중요한 역할을 합니다. 대왕판다는 중국 쓰촨성 지방과 티베트의 고산(高山) 지대에 서식하는 포유동물입니다. 한때 중국, 베트남, 미얀마 등 넓은 지역에 분포했어요. 하지만 지속적인 서식지 파괴로 현재는 중국 남중부 지역 내 고립된 산간(山間)에서 제한적으로 살아가고 있지요. 판다의 멸종 위기 등급은 최근 '취약' 등급으로 지정됐습니다. 국내에서 유일하게 제주 바다에 는 '남방큰돌고래'의 경우, 2019년 IUCN이 적색 목록상 '준위협종'으로 분류했어요. 제주 남방큰돌고래는 과거 제주도 전역에서 1000마리 이상이 발견되기도 했지만, 현재 120여 마리만 관찰되고 있다고 합니다. → 멸종 위기종을 보호할 수 있는 방법을 글·그림으로 알려주세요. 복원 노력으로 개체 수 증가한 례는? 생태계의 상황은 취약해지고 있지만, 라지는 동물을 보호하려는 보전(保全) 활동이 이어지고 있어요. 조류는 주로 동물원 보호와 서식지 복원으로, 포유류는 밀렵 금지법과 종 복원 등으로 개체 수가 늘어났지요. 고양잇과의 종으로 알려 이베리아 스라소니는 적극적인 보전 노력이 효과를 거둔 성공적인 례로 꼽혀요. 주요 먹이인 토끼 개체군을 복원하고 불법 포획을 단속한 결과, 2002년 94마리에 불과했던 개체 수가 2012년 326마리로, 2020년 855마리로 18년간 9배로 증가했다고 해요. 한때 몽골 초원 지대를 누비던 야생마(野生馬)는 농지가 늘고 기상 이변까지 겹치면서 야생에서 라졌어요. 이후 1990년대 몽골 초원 지대에서 프르제발스키말(Przewalski’s horse)의 복원 프로젝트가 행되면서 현재까지 2000마리 이상으로 늘어났다고 합니다.",http://kid.chosun.com/site/data/html_dir/2022/03/07/2022030702114.html
19,이번엔 어린이 감기약 품귀… 해소법은?,"코로나 小兒 확진 늘자 ""약 준비하자""","코로나 대유행으로 어린이 확자가 급증하자 새 학기를 맞은 학부모들이 만약을 대비해 소아용(用) 감기약을 두면서 '품귀 현상'이 발생하고 있다. 이에 정부는 제약업계에 소아용 감기약 증산(增産)을 요청한 상태다. 지난 2일 식품의약품안전처와 질병관리청은 시럽 형태의 소아용 해열제와 감기약을 생산하는 제약들과 긴급 간담회를 가졌다. 이날 논의된 핵심 내용은 '소아용 감기약 증산'이었던 것으로 전해졌다. 한국제약바이오협회 관계자는 7일 본지 통화에서 ""간담회에 참석한 관계자들은 작년에 발생한 '타이레놀 수급 대란(大亂)'을 언급하면서 소아용 감기약 부족 태에 대한 '선제 조치'가 필요하다는 점을 강조했다""며 ""정부 측은 제품 증산을, 업체 측은 원자재 수급이 원활해야 한다는 점을 말했다""고 설명했다. 일각에서는 어린이용 감기약 수요가 당분간 늘겠지만, 지금과 같은 '품귀 현상'은 머지않아 해결될 것이라는 전망도 나온다. 협회 관계자는 ""약품 성분이 같은 제조끼리 협력해 공급량을 늘린다면 품귀 현상을 막을 수 있을 것""이라고 내다봤다. 현재 정부는 소아용 감기약 수급 관리뿐 아니라, 새 학기를 맞아 어린이를 코로나 감염에서 지키기 위해 다양한 방법을 모색하고 있다. 식약처는 지난달 23일 화이자의 5~11세용 코로나 백신 '코미나티주 0.1㎎/㎖'의 수입을 허가했다. 이달 내 5~11세 대상 백신 접종 계획을 마련해 발표할 예정이다. 앞서 교육부는 지난 2일부터 11일까지 2주간 '새 학기 적응 주간'을 시행하고 있다. 각 학교장 재량으로 정상 등교와 단축·원격 수업 등을 탄력적으로 운영할 수 있다. 학생들은 주 2회 코로나 자가단키트를 제공받아 등교 전 검할 수 있다. → 집에 어떤 상비약이 있는지 목록을 만들어봅시다.",http://kid.chosun.com/site/data/html_dir/2022/03/07/2022030702118.html
20,"여전한 마스크·칸막이, 자가진단키트까지… 혼란과 반가움 뒤섞인 새 학기",,"2일 전국 유치원·초·중·고등학교의 새 학기가 시작된 가운데, 교육 현장의 '코로나 방역 혼선'을 우려하는 학부모의 목소리가 계속 이어지고 있다. 개학일(開學日)인 이날 전면 등교(登校)가 시행됐지만, 학교별 수업 방식이 제각각인 데다가 '등교 전 자가 검' 지침까지 내려 상황이라 불안이 가중되고 있는 것. 같은 날 0시 기준 코로나 신규 확자 수는 20만 명을 돌파했다. 현재 대부분의 학교는 '대면(對面) 수업'을 원칙으로 한다. 다만 확산세에 따라 비대면 원격 수업으로 전환하는 방안을 검토 중이다. ▲등교·원격 수업 병행 ▲오전 등교, 오후 원격 수업 ▲격주(隔週) 등교 등 수업 방식을 유동적으로 운영하겠다는 계획이다. 이와 관련해 학부모의 의견을 들어봤다. 초등학교 2학년과 6학년 자녀를 키우는 김은경(44)씨는 대면 수업의 중요성을 강조했다. 김씨는 ""지난 2년간 비대면 수업에 따른 학업 손실이 너무 크다""며 ""성장기 아이들에게는 학교생활을 통해 배우는 것이 학업만큼이나 필요하다""고 했다. 4학년 아이를 둔 박리(39)씨는 ""온라인으로만 수업이 행될 경우, 코로나 예방 효과는 있겠지만 학업 집중력이 떨어지고 눈 건강도 걱정된다""며 ""주 2회라도 '부분 등교'를 통해 아이들이 학업에 관심을 놓지 않도록 힘써야 한다""고 강조했다. 3학년 학부모 김철현(41)씨는 ""비대면 수업으로 학 지도와 교우(交友) 및 대인(對人) 관계, 교-학생-학부모 간 소통 미흡(未洽)으로 불편함을 겪었다""고 토로했다. 반면 5학년 자녀를 둔 오유장(46)씨는 ""감염 위험이 큰 시기인 만큼, 대면 수업을 행하다 비대면으로 전환하는 방안은 아이들과 학부모에게 더 큰 혼란과 걱정을 줄 것""이라고 했다. 지난달 21일 교육부는 확자 폭증 추세를 감안해 '새 학기 적응 주간'을 실시하도록 했다. 각 학교장 재량으로 개학 후 2주간 정상 등교, 단축 수업, 원격 수업 등을 탄력적으로 운영할 수 있도록 한 것이다. 이달 초·중순 오미크론 유행이 정점(頂點)에 달할 것으로 예상되면서, 방역 상황이 악화되면 원격 수업으로 전환하는 학교가 속출할 것으로 관측된다. → 학교에서 하고 싶은 일을 알려주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/02/2022030202174.html
21,"[뉴스탐험대] 兒童<아동> 코로나 백신, 감염 예방 효과 크게 떨어져",,"어린이용(用) 코로나 백신의 감염 예방 효과가 기대보다 떨어다는 연구 결과가 나왔다. 미국 뉴욕타임스에 따르면, 뉴욕주(州) 보건 당국은 최근 만 5~11세용 '화이자' 백신을 접종한 어린이 36만여 명의 예방 효과를 정밀 분석했다. 그 결과, 성인·청소년의 백신 효과는 수개월이 흐른 후 서서히 줄어들었다. 반면 어린이는 접종 후 얼마 지나지 않아 곧바로 떨어졌다. 구체적으로 12~17세 청소년의 감염 예방 효과는 66％에서 51％로 낮아졌고, 5~11세 어린이는 68％에서 12％로 크게 떨어졌다. 전문가들은 '백신 투약량'을 주목했다. 현재 '12세 이상'은 성인(成人)과 같은 양을 맞고, '11세 이하'는 3분의 1을 맞는다. 하지만 투약량을 당장 늘릴 경우, 예상치 못한 부작용이 나타날 수 있다는 우려도 함께 나온다. 한편 어린이용 화이자 백신을 수입 허가한 우리 보건 당국은 접종 대상과 시기를 고심하고 있다. → 백신이 코로나 바이러스를 막는 장면을 그려 보내주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/02/2022030202178.html
22,"1대1 데이트, 쪽지, 감사 기도로 자녀에게 '무한한 사랑' 전하세요",,"아이가 힘들어하거나 속상해할 때 '나 몰라라'하는 부모는 없을 거예요. 엄마·아빠의 랑은 무조건적 내리랑이거든요. 물론 랑을 표현하는 데 조금 서툰 엄마·아빠가 있을 거예요. 지난달 26일(현지 시각) 영국 가디언의 '나이지리아판'은 자녀에게 랑을 효과적으로 전하는 방법을 소개했어요. 같이 볼까요? 먼저 자녀와 '1대1 데이트'를 약속해보세요. 새로운 곳에 가거나 다양한 활동을 하면서 아이와 유대감을 형성할 수 있답니다. 칭찬도 중요해요. 칭찬은 자녀의 일상과 학교 생활 등에 부모로서 관심을 갖고 있다는 것을 표현하는 좋은 방법이죠. 또 랑의 쪽지도 전달해보세요. 알림장, 필통 등 아이가 언제든지 보고 읽을 수 있는 곳에 '우리 집 귀염둥이에게' 등 특별한 메시지를 남겨두는 겁니다. 아이는 일상에서 부모의 남다른 '애정'을 느낄 거예요. 글로 랑을 보여줬다면 이젠 몸으로도 애정을 보여줘야겠죠? 포옹과 같은 '스킨십'은 아이에게 정서적 안정감을 준답니다. 자녀 앞에서 '감 기도'를 하는 것도 좋아요. '우리 아이가 온전히 잘 자라고 있어 감하다'는 말을 자녀가 직접 듣게 하는 거예요. 이는 아이의 '자존감(자아존중감)'을 높이는 효과가 있지요. 또 랑에 관한 책을 자녀와 함께 읽는 것도 추천해요. 랑이 무엇인지, 람들이 랑을 어떻게 표현하는지 아이도 배울 수 있거든요. → 부모님에게 랑을 표현하는 '나만의 방법'을 글·그림으로 소개해주세요.",http://kid.chosun.com/site/data/html_dir/2022/03/01/2022030101720.html
